compiledRelease/buyer/id,compiledRelease/buyer/name,ID_cat,Nombre Categoría
DNCP-SICP-CODE-161,Municipalidad de Itapúa Poty,Cat14,Muebles y Enseres
DNCP-SICP-CODE-224,Municipalidad de los Cedrales,Cat14,Muebles y Enseres
DNCP-SICP-CODE-371,Ministerio de la Niñez y la Adolescencia (MINNA),Cat14,Muebles y Enseres
DNCP-SICP-CODE-273,Municipalidad de Isla Pucú,Cat14,Muebles y Enseres
DNCP-SICP-CODE-186,Municipalidad de Itanará,Cat14,Muebles y Enseres
DNCP-SICP-CODE-264,Municipalidad de Yataity del Norte,Cat14,Muebles y Enseres
DNCP-SICP-CODE-227,Municipalidad de Yabebyry,Cat14,Muebles y Enseres
DNCP-SICP-CODE-366,Municipalidad de San Vicente Pancholo,Cat14,Muebles y Enseres
DNCP-SICP-CODE-58,Municipalidad de Juan Manuel Frutos,Cat14,Muebles y Enseres
DNCP-SICP-CODE-275,Municipalidad de Juan de Mena,Cat14,Muebles y Enseres
DNCP-SICP-CODE-368,Sindicatura General de Quiebras,Cat14,Muebles y Enseres
DNCP-SICP-CODE-6,Municipalidad de Ypejhu,Cat14,Muebles y Enseres
DNCP-SICP-CODE-375,Ministerio de Tecnologías de la Información y Comunicación (MITIC),Cat14,Muebles y Enseres
DNCP-SICP-CODE-151,Municipalidad de Isla Umbú,Cat14,Muebles y Enseres
DNCP-SICP-CODE-152,Municipalidad de Laureles,Cat14,Muebles y Enseres
DNCP-SICP-CODE-345,Municipalidad de Tavapy,Cat14,Muebles y Enseres
DNCP-SICP-CODE-252,Municipalidad de Guajayvi,Cat14,Muebles y Enseres
DNCP-SICP-CODE-376,Municipalidad de Puerto Adela,Cat14,Muebles y Enseres
DNCP-SICP-CODE-354,Municipalidad de Paso Barreto,Cat14,Muebles y Enseres
DNCP-SICP-CODE-158,Caja de Seguridad Social de Empleados y Obreros Ferroviarios (CAJ.FERROV),Cat14,Muebles y Enseres
DNCP-SICP-CODE-219,Municipalidad de Villa Florida,Cat14,Muebles y Enseres
DNCP-SICP-CODE-374,Instituto Superior de Bellas Artes (ISBA),Cat14,Muebles y Enseres
DNCP-SICP-CODE-329,Municipalidad de San Carlos del Apa,Cat14,Muebles y Enseres
DNCP-SICP-CODE-373,"Instituto Nacional de Educación Superior ""Dr. Raul Peña"" (INAES)",Cat14,Muebles y Enseres
DNCP-SICP-CODE-310,Municipalidad de San Roque González de Santa Cruz,Cat14,Muebles y Enseres
DNCP-SICP-CODE-276,Municipalidad de Loma Grande,Cat14,Muebles y Enseres
DNCP-SICP-CODE-391,Dirección Nacional de Migraciones (DNM),Cat14,Muebles y Enseres
DNCP-SICP-CODE-356,Municipalidad de Yby Pyta,Cat14,Muebles y Enseres
DNCP-SICP-CODE-369,Municipalidad de Arroyito,Cat14,Muebles y Enseres
DNCP-SICP-CODE-228,Municipalidad de Acahay,Cat14,Muebles y Enseres
DNCP-SICP-CODE-10,Municipalidad de Puerto Pinasco,Cat14,Muebles y Enseres
DNCP-SICP-CODE-380,Municipalidad de Boquerón,Cat14,Muebles y Enseres
DNCP-SICP-CODE-378,Universidad Politécnica Taiwán – Paraguay (UPTP),Cat14,Muebles y Enseres
DNCP-SICP-CODE-377,"Dirección Nacional de Defensa, Salud y Bienestar Animal (DNDSBA)",Cat14,Muebles y Enseres
DNCP-SICP-CODE-367,Municipalidad de Maracaná,Cat14,Muebles y Enseres
DNCP-SICP-CODE-386,Instituto Nacional del Audiovisual Paraguayo (INAP),Cat14,Muebles y Enseres
DNCP-SICP-CODE-218,Municipalidad de Santiago,Cat14,Muebles y Enseres
DNCP-SICP-CODE-236,Municipalidad de Ñacunday,Cat14,Muebles y Enseres
DNCP-SICP-CODE-207,Municipalidad de San Rafael del Paraná,Cat14,Muebles y Enseres
DNCP-SICP-CODE-361,Municipalidad de Sargento Jóse Félix López,Cat14,Muebles y Enseres
DNCP-SICP-CODE-175,Municipalidad de Nueva Alborada,Cat14,Muebles y Enseres
DNCP-SICP-CODE-112,Municipalidad de San Juan Nepomuceno,Cat14,Muebles y Enseres
DNCP-SICP-CODE-293,Municipalidad de Itapé,Cat14,Muebles y Enseres
DNCP-SICP-CODE-182,Municipalidad de Capitán Bado,Cat14,Muebles y Enseres
DNCP-SICP-CODE-109,Municipalidad de Moisés Bertoni,Cat14,Muebles y Enseres
DNCP-SICP-CODE-242,Municipalidad de Horqueta,Cat14,Muebles y Enseres
DNCP-SICP-CODE-29,Municipalidad de Quyquyho,Cat14,Muebles y Enseres
DNCP-SICP-CODE-261,Municipalidad de Tacuatí,Cat14,Muebles y Enseres
DNCP-SICP-CODE-148,Municipalidad de Gral. José Eduvigis Díaz,Cat14,Muebles y Enseres
DNCP-SICP-CODE-71,Municipalidad de Nueva Londres,Cat14,Muebles y Enseres
DNCP-SICP-CODE-154,Municipalidad de Paso de Patria,Cat14,Muebles y Enseres
DNCP-SICP-CODE-343,Municipalidad de Liberacion,Cat14,Muebles y Enseres
DNCP-SICP-CODE-382,Municipalidad de Laurel,Cat14,Muebles y Enseres
DNCP-SICP-CODE-174,Municipalidad de Natalio,Cat14,Muebles y Enseres
DNCP-SICP-CODE-249,Municipalidad de Choré,Cat14,Muebles y Enseres
DNCP-SICP-CODE-184,Municipalidad de Corpus Christi,Cat14,Muebles y Enseres
DNCP-SICP-CODE-389,Universidad Nacional de Misiones (UNAMIS),Cat14,Muebles y Enseres
DNCP-SICP-CODE-56,Municipalidad de Dr. Cecilio Báez,Cat14,Muebles y Enseres
DNCP-SICP-CODE-384,Municipalidad de San Jose Del Rosario,Cat14,Muebles y Enseres
DNCP-SICP-CODE-388,Municipalidad de Nueva Asunción,Cat14,Muebles y Enseres
DNCP-SICP-CODE-390,Dirección Nacional de Vigilancia Sanitaria  (DINAVISA),Cat14,Muebles y Enseres
DNCP-SICP-CODE-226,Universidad Nacional de Asunción (UNA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-114,Municipalidad de Fulgencio Yegros,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-248,Municipalidad de Capiibary,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-142,Municipalidad de General Artigas,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-83,Municipalidad de Santa Rosa del Mbutuy,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-36,Municipalidad de San Salvador,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-20,Ministerio de Obras Públicas y Comunicaciones (MOPC),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-143,Municipalidad de General Delgado,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-88,Municipalidad de Itaugua,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-127,Municipalidad de Alto Verá,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-292,Municipalidad de Independencia,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-190,Municipalidad de Nueva Esperanza,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-308,Dirección Nacional de Aduanas (DNA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-300,Honorable Cámara de Diputados (DIPUTADOS),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-355,"Ministerio de Trabajo, Empleo y Seguridad Social (MTESS)",Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-230,Universidad Nacional del Este (UNE),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-89,Municipalidad de J. Augusto Saldivar,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-305,Ministerio de Hacienda,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-167,Administración Nacional de Electricidad (ANDE),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-116,Municipalidad de Nueva Italia,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-299,Ministerio del Interior (M.I.),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-108,Municipalidad de Asunción,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-203,Municipalidad de Pirapó,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-204,Municipalidad de San Cosme y Damián,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-206,Municipalidad de San Pedro del Paraná,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-55,Municipalidad de Coronel Oviedo,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-217,Municipalidad de Santa Rosa Misiones,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-171,Municipalidad de José Leandro Oviedo,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-129,Municipalidad de Cambyretá,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-281,Municipalidad de San Bernardino,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-137,Comisión Nacional de Telecomunicaciones (CONATEL),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-301,Presidencia de la República,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-304,Ministerio de Defensa Nacional (MDN),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-156,Municipalidad de San Juan Bautista Ñeembucu,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-263,Municipalidad de Villa del Rosario,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-92,Gobierno Departamental de Alto Paraguay (GOBALTOPY),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-309,Compañía Paraguaya de Comunicaciones (COPACO),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-337,Instituto Paraguayo de Tecnologia Agraria (IPTA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-316,Agencia Financiera de Desarrollo (AFD),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-125,Fondo Nacional de la Cultura y las Artes (FONDEC),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-163,Caja de Jubilaciones y Pensiones del Personal Municipal (CAJ.MUNIC.),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-103,Municipalidad de Alberdi,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-11,Ministerio de Justicia  (MJ),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-179,Petróleos Paraguayos (PETROPAR),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-183,Municipalidad de Pedro Juan Caballero,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-106,Instituto Nacional de Desarrollo Rural y de la Tierra (INDERT),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-132,Municipalidad de Cárlos Antonio López,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-59,Municipalidad de José Domingo Ocampos,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-155,Municipalidad de Pilar,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-69,Gobierno Departamental de Itapua (ITAPÚA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-332,Jurado de Enjuiciamiento de Magistrados (JEM),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-1,Ministerio de Educación y Ciencias (MEC),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-139,Secretaría de Transporte Área Metropolitana de Asuncion (SETAMA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-222,Caja de Préstamos del Ministerio de Defensa Nacional (CAJA MDN),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-303,Ministerio de Relaciones Exteriores (MRE),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-85,Municipalidad de Vaquería,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-336,Ministerio del Ambiente y Desarrollo Sostenible (MADES),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-101,Municipalidad de Luque,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-159,Caja de Jubilaciones y Pensiones del Personal de la Ande (CAJA ANDE),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-12,Ministerio de Agricultura y Ganadería (MAG),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-241,Municipalidad de Concepción,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-123,Instituto Paraguayo del Indígena (INDI),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-57,Municipalidad de Juan Eulogio Estigarribia,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-372,Ministerio de Desarrollo Social (MDS),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-64,Municipalidad de Aregua,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-71,Municipalidad de Nueva Londres,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-121,Municipalidad de Ypacarai,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-120,Municipalidad de Villeta,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-149,Municipalidad de Guazu Cuá,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-30,Consejo de la Magistratura (C.M.),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-25,Ministerio Público - Fiscalía (FGE),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-178,Dirección Nacional de Aeronáutica Civil (DINAC),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-342,Ministerio de la Defensa Pública - Defensoría (MDP),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-21,Corte Suprema de Justicia (CSJ),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-237,Universidad Nacional de Itapúa (UNI),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-24,Tribunal Superior de Justicia Electoral (TSJE),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-93,Municipalidad de Avaí,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-298,Congreso Nacional (C.N.),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-82,Gobierno Departamental de Ñeembucú (ÑEEMBUCÚ),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-307,Servicio Nacional de Calidad y Salud Animal (SENACSA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-135,Municipalidad de Edelira,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-209,Municipalidad de Trinidad,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-162,Caja de Jubilaciones y Pensiones de Empleados de Bancarios (CAJ.BANC.),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-79,Municipalidad de Itá,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-13,Ministerio de Industria y Comercio (MIC),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-277,Municipalidad de Mbocayaty del Yhaguy,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-260,Municipalidad de Santa Rosa del Aguaray,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-193,Municipalidad de Yaguaron,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-251,Municipalidad de Gral. Francisco I. Resquin,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-43,Cañas Paraguayas S.A. (CAPASA),Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-256,Municipalidad de San Estanislao,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-104,"Instituto Nacional de Tecnología, Normalización y Metrología (INTN)",Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
DNCP-SICP-CODE-140,Municipalidad de Encarnación,Cat9,"Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento"
